model_name,model_type,decode_type,device_type,length_bucket,batch_size,batch_index,n_utts,total_audio_duration_s,elapsed_s,latency_ms_per_utt,rtf,wer,cer,t_preproc_s_batch,t_encoder_s_batch,t_decoder_s_batch,wallclock_s_config,total_utts_config,total_audio_duration_config_s,energy_joules_total_config,energy_j_per_utt,energy_j_per_audio_sec,max_gpu_mem_bytes,gflops_per_example,total_t_preproc_s_config,total_t_encoder_s_config,total_t_decoder_s_config,t_preproc_ms_per_utt_config,t_encoder_ms_per_utt_config,t_decoder_ms_per_utt_config
openai/whisper-medium,whisper,generate,cpu,15s,4,1,4,49.8899375,14.049430582999776,3512.357645749944,0.28160850237585033,0.0425531914893617,0.01045751633986928,0.013014749998546904,5.166069082999456,8.86750658299934,29.476795250000578,8,111.9799375,442.15192875000866,55.26899109375108,3.9484923694479526,0,7743.99184896,0.023965832999238046,9.84612337499857,19.514170874997944,2.9957291249047557,1230.7654218748212,2439.271359374743
openai/whisper-medium,whisper,generate,cpu,15s,4,2,4,62.09,15.338134084002377,3834.533521000594,0.2470306665163855,0.125,0.0296220633299285,0.010951083000691142,4.680054291999113,10.646664291998604,29.476795250000578,8,111.9799375,442.15192875000866,55.26899109375108,3.9484923694479526,0,7743.99184896,0.023965832999238046,9.84612337499857,19.514170874997944,2.9957291249047557,1230.7654218748212,2439.271359374743
openai/whisper-medium,whisper,generate,cpu,15s,8,1,8,111.9799375,23.136467584001366,2892.0584480001708,0.20661261383541463,0.08923076923076922,0.02121559633027523,0.021791708997625392,10.276785833000758,12.836518791002163,116.07271737500196,16,228.02993750000002,1741.0907606250294,108.81817253906434,7.6353604255363585,0,7743.99184896,0.04387912599850097,20.3340129169992,95.4936316240055,2.7424453749063105,1270.87580731245,5968.351976500344
openai/whisper-medium,whisper,generate,cpu,15s,8,2,8,116.05,92.73757408299934,11592.196760374918,0.79911739838862,0.47593582887700536,0.3540183112919634,0.022087417000875575,10.057227083998441,82.65711283300334,116.07271737500196,16,228.02993750000002,1741.0907606250294,108.81817253906434,7.6353604255363585,0,7743.99184896,0.04387912599850097,20.3340129169992,95.4936316240055,2.7424453749063105,1270.87580731245,5968.351976500344
openai/whisper-medium,whisper,generate,cpu,15s,16,1,16,228.0299375,201.8095972500014,12613.099828125087,0.8850136059437432,0.296137339055794,0.19757412398921834,0.045618959000421455,21.60043987500103,180.1615219999985,242.05446391700025,32,431.4899375,3630.8169587550037,113.46302996109387,8.41460401091046,0,7743.99184896,0.09417216800284223,40.405560457998945,201.16711937500077,2.9428802500888196,1262.673764312467,6286.472480468774
openai/whisper-medium,whisper,generate,cpu,15s,16,2,16,203.46,39.86108925000008,2491.318078125005,0.19591609775877358,0.10105580693815988,0.04976851851851852,0.04855320900242077,18.805120582997915,21.005597375002253,242.05446391700025,32,431.4899375,3630.8169587550037,113.46302996109387,8.41460401091046,0,7743.99184896,0.09417216800284223,40.405560457998945,201.16711937500077,2.9428802500888196,1262.673764312467,6286.472480468774
openai/whisper-medium,whisper,generate,cpu,15s,32,1,32,431.4899375,270.0034744579971,8437.608576812409,0.6257468621918838,0.2011747430249633,0.12629081775048842,0.08140670899956604,39.660688459000085,230.25370695799938,351.18324287499854,64,869.3299999999999,5267.748643124978,82.30857254882778,6.059550047881677,0,7743.99184896,0.18277970900089713,79.17104204299903,271.08037829099703,2.8559329531390176,1237.04753192186,4235.630910796828
openai/whisper-medium,whisper,generate,cpu,15s,32,2,32,437.8400625,80.44165741599863,2513.8017942499573,0.18372383960638283,0.11403508771929824,0.061131133906293315,0.10137300000133109,39.51035358399895,40.82667133299765,351.18324287499854,64,869.3299999999999,5267.748643124978,82.30857254882778,6.059550047881677,0,7743.99184896,0.18277970900089713,79.17104204299903,271.08037829099703,2.8559329531390176,1237.04753192186,4235.630910796828
openai/whisper-medium,whisper,generate,cpu,30s,1,1,1,28.45,5.150293083999713,5150.293083999713,0.18102963388399695,0.12941176470588237,0.07415254237288135,0.006672750001598615,1.4586594579996017,3.684456292001414,9.841519666999375,2,54.96,147.62279500499062,73.81139750249531,2.686004275927777,0,14570.500177920001,0.010182041001826292,2.7551056669981335,7.028145625001343,5.091020500913146,1377.5528334990668,3514.0728125006717
openai/whisper-medium,whisper,generate,cpu,30s,1,2,1,26.51,4.644223749997764,4644.223749997764,0.1751876178799609,0.11764705882352941,0.10076045627376426,0.0035092910002276767,1.2964462089985318,3.3436893329999293,9.841519666999375,2,54.96,147.62279500499062,73.81139750249531,2.686004275927777,0,14570.500177920001,0.010182041001826292,2.7551056669981335,7.028145625001343,5.091020500913146,1377.5528334990668,3514.0728125006717
